sampleid,db_id,program,program_id,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,lab_num_substances_any,lab_num_substances,lab_null,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,program_county,state_county,statefips,countyfips_3,countyfips
"300382",239,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","25jul2022","cotton","cotton","taken","heroin; fentanyl; Unknown",1,1,0,0,0,0,0,0,0,"white",0,"powder; pill",,1,1,,,"","weaker; weird","weaker",1,,,1,,,,1,,,"drowsy, fast heartbeat, not usual warmth","not overdose related",0,,,1,"29jul2022",8,5,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"600569",8286,"sjf6c",27,"Suffolk","Suffolk County","NY","New York","03oct2024","spatula","spatula","unused","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"11oct2024",6,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"600570",8284,"sjf6c",27,"Suffolk","Suffolk County","NY","New York","03oct2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"off-white",0,"powder",,,1,,,"","weird; unpleasant","",1,,,,,,,,,,"","not overdose related",0,,,1,"16oct2024",6,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"600574",8611,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","18oct2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"30oct2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"600575",8703,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","22oct2024","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"08nov2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"600577",8333,"sjf6c",27,"Suffolk","Suffolk County","NY","New York","03oct2024","spatula","spatula","unused","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"14oct2024",2,2,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"600579",8612,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","01oct2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"powder",,,1,,,"","unpleasant","",1,,,,,,,,,,"made them fidget","not overdose related",0,,,1,"29oct2024",7,4,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"600580",8701,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","21oct2024","spatula","spatula","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","long; weird; stronger","stronger",1,,,,,1,,,,,"","not overdose related",0,,,1,"06nov2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"600583",8702,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","21oct2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"06nov2024",9,5,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"600588",8609,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","18oct2024","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"28oct2024",2,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"600590",8825,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","25oct2024","unknown","unknown","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; dull",,,1,,,"dull","","",,,,,,,,,,,"","unknown",,,,1,"18nov2024",6,5,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"600592",8705,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","21oct2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"black",0,"powder; tar",1,,1,,,"","weaker; weird","weaker",1,,,,,,,,,,"","not overdose related",0,,,1,"07nov2024",2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"600593",8613,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","18oct2024","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock; crystals",,,,,1,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"28oct2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"600596",8610,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","18oct2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"29oct2024",3,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"603512",14025,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","12jun2025","scoop","","unused","Methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystal",,,,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"26jun2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"603513",14024,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","12jun2025","scoop","","taken","heroin",1,0,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","unusual","",,,,,,,,,,,"","not overdose related",0,,,1,"30jun2025",13,6,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"603514",14023,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","17jun2025","scoop","","taken","fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","unusual; unpleasant","",1,,,,,,,,,,"","not overdose related",0,,,1,"27jun2025",8,3,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"603515",14180,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","20jun2025","scoop","","taken","amphetamine",0,0,0,1,0,0,0,0,0,"off-white",0,"pill",,1,,,,"","unusual","",,,,,,,,,,,"","unknown",,,,1,"03jul2025",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"603516",14179,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","26jun2025","scoop","","taken","fentanyl, xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","unusual","",,,,,,,,,,,"","not overdose related",0,,,1,"03jul2025",11,4,,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"603517",14178,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","25jun2025","scoop","","taken","heroin, fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","unpleasant","",1,,,,,,,,,,"evil","not overdose related",0,,,1,"03jul2025",9,4,,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"603523",14177,"sjf6c",27,"Nassau County","Nassau County","NY","New York","26jun2025","scoop","","taken","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder; flaky",,,1,,,"","unusual; longer; unpleasant; sedating","",1,,,,,1,,,,,"","not overdose related",0,,,1,"02jul2025",6,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"Suffolk County","NY | NASSAU COUNTY",36,59,36059
"603524",14176,"sjf6c",27,"Nassau County","Nassau County","NY","New York","26jun2025","scoop","","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystal",,,,,1,"","unused/not used yet","",,,,,,,,,,,"","not overdose related",0,,,1,"02jul2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | NASSAU COUNTY",36,59,36059
"603529",14601,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","11jul2025","scoop","","unused","coke",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"24jul2025",3,1,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"603532",14606,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","11jul2025","scoop","","unused","heroin",1,0,0,0,0,0,0,0,0,"tan",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"24jul2025",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"800419",6904,"1tn9a",2,"Utica","Oneida County","NY","New York","01aug2024","unknown","unknown","unused","heroin",1,0,0,0,0,0,0,0,0,"white",0,"flaky",,,,,,"","","",,,,,,,,,,,"not used","unknown",,,,1,"12aug2024",7,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Syracuse","NY | ONEIDA COUNTY",36,65,36065
"800421",1820,"u3fyp",110,"Albany","Albany County","NY","New York","30may2023","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"off-white",0,"flaky; dull; chunky",,,,,,"dull","","",,,,,,,,,,,"","unknown",,,,1,"21jun2023",7,3,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"800426",4106,"sjf6c",27,"Suffolk","Suffolk County","NY","New York","20dec2023","swab","swab","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"10jan2024",3,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"800433",2690,"rgyas",137,"Tompkins County","Tompkins County","NY","New York","07aug2023","spatula","spatula","unused","ketamine",0,0,0,0,0,0,0,0,1,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"22aug2023",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"800436",1823,"u3fyp",110,"Albany","Albany County","NY","New York","30may2023","swab","swab","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; dull",,,1,,,"dull","","",,,,,,,,,,,"","unknown",,,,1,"23jun2023",10,10,,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"800438",1649,"u3fyp",110,"Albany","Albany County","NY","New York","18may2023","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"12jun2023",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"800446",1744,"rgyas",137,"Tompkins County","Tompkins County","NY","New York","22may2023","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"blue",1,"powder; chunky",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"12jun2023",7,6,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"800449",1745,"rgyas",137,"Tompkins County","Tompkins County","NY","New York","18may2023","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"powder; chunky",,,1,,,"","weird","",1,,,,,,,,,,"tastes weird like fentanyl","not overdose related",0,,,1,"06jun2023",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"800452",2256,"u3fyp",110,"Rensselaer County","Rensselaer County","NY","New York","14jun2023","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"brown",0,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"20jul2023",16,9,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,"Albany County","NY | RENSSELAER COUNTY",36,83,36083
"800458",5033,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","05mar2024","spatula","spatula","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"pink",1,"powder; dull",,,1,,,"dull","weird","",1,,,,,,,,,,"","not overdose related",0,,,1,"12apr2024",4,2,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"800459",2317,"rgyas",137,"Ithaca","Tompkins County","NY","New York","26jun2023","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","","",,,,,,,,,,,"","unknown",,,,1,"20jul2023",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"800463",1743,"rgyas",137,"Elmira","Chemung County","NY","New York","19may2023","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"powder; chunky",,,1,,,"","stronger","stronger",,,,,,,,,,,"very strong, participant added cut to it","not overdose related",0,,,1,"12jun2023",4,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","NY | CHEMUNG COUNTY",36,15,36015
"800476",2689,"rgyas",137,"Cortland","Cortland County","NY","New York","17aug2023","spatula","spatula","taken","Xanax",0,0,0,0,1,0,0,0,0,"green",1,"pill",,1,,,,"","stronger","stronger",,,,,,,,,,,"","unknown",,,,1,"22aug2023",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"","NY | CORTLAND COUNTY",36,23,36023
"800482",3818,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","24nov2023","unknown","unknown","unused","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"30nov2023",7,7,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"800485",4107,"sjf6c",27,"Suffolk","Suffolk County","NY","New York","22dec2023","pill","pill","unused","amphetamine",0,0,0,1,0,0,0,0,0,"tan",0,"pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"17jan2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"800490",2688,"rgyas",137,"Cortland","Cortland County","NY","New York","17aug2023","spatula","spatula","taken","Xanax",0,0,0,0,1,0,0,0,0,"light green",1,"pill",,1,,,,"","stronger","stronger",,,,,,,,,,,"","unknown",,,,1,"22aug2023",2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"","NY | CORTLAND COUNTY",36,23,36023
"800494",2226,"u3fyp",110,"Albany County","Albany County","NY","New York","28jun2023","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","","",,,,,,,,,,,"","unknown",,,,1,"16jul2023",2,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"800496",1583,"1tn9a",2,"Syracuse","Onondaga County","NY","New York","12may2023","spatula","spatula","taken","molly",0,0,0,0,0,0,0,0,1,"",0,"crystals",,,,,1,"","nice","",,,,,1,,,,,,"","unknown",,,,1,"31may2023",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Syracuse","NY | ONONDAGA COUNTY",36,67,36067
"800502",1810,"1tn9a",2,"Watertown","Jefferson County","NY","New York","28may2023","unknown","unknown","unused","molly",0,0,0,0,0,0,0,0,1,"white",0,"powder; shiny",,,1,,,"shiny","","",,,,,,,,,,,"","not overdose related",0,,,1,"09jun2023",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Syracuse","NY | JEFFERSON COUNTY",36,45,36045
"800503",2320,"rgyas",137,"","","NY","New York","13jul2023","spatula","spatula","taken","cocaine; crack",0,0,0,1,0,0,1,0,0,"white",0,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,,"","unknown",,,,1,"20jul2023",4,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"","NY | ",,,
"800506",2133,"rgyas",137,"Johnson City","Broome County","NY","New York","23jun2023","spatula","spatula","unused","heroin",1,0,0,0,0,0,0,0,0,"tan",0,"powder; flaky",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"03jul2023",8,4,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | BROOME COUNTY",36,7,36007
"800510",1829,"1tn9a",2,"Watertown","Jefferson County","NY","New York","17may2023","swab","swab","unused","molly",0,0,0,0,0,0,0,0,1,"",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"19jun2023",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Syracuse","NY | JEFFERSON COUNTY",36,45,36045
"800519",1581,"1tn9a",2,"Syracuse","Onondaga County","NY","New York","12may2023","spatula","spatula","taken","heroin; fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"purple",1,"powder",,,1,,,"","hallucinations; sedating","",,1,,,,,,1,,,"wounds","unknown",,,,1,"06jun2023",1,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Syracuse","NY | ONONDAGA COUNTY",36,67,36067
"800524",2131,"rgyas",137,"Johnson City","Broome County","NY","New York","23jun2023","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"03jul2023",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","NY | BROOME COUNTY",36,7,36007
"800529",2225,"u3fyp",110,"Albany County","Albany County","NY","New York","28jun2023","spatula","spatula","unused","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; shiny; chunky",,,1,,,"shiny","","",,,,,,,,,,,"","unknown",,,,1,"19jul2023",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"800530",2224,"u3fyp",110,"Albany County","Albany County","NY","New York","28jun2023","unknown","unknown","unused","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock; powder; chunky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"13jul2023",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"800533",1550,"rgyas",137,"Chemung County","Chemung County","NY","New York","04may2023","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"26may2023",5,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHEMUNG COUNTY",36,15,36015
"800535",1800,"u3fyp",110,"Albany","Albany County","NY","New York","24may2023","cotton","cotton","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,,"","involved in OD",1,,,1,"19jun2023",6,3,,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"800538",4108,"sjf6c",27,"Suffolk","Suffolk County","NY","New York","22dec2023","spatula","spatula","unused","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; dull",,,1,,,"dull","","",,,,,,,,,,,"","not overdose related",0,,,1,"05jan2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"800539",1653,"u3fyp",110,"Montgomery","Montgomery County","NY","New York","17may2023","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; dull",,,1,,,"dull","stronger; more down","stronger",,,,1,,,,,,,"","unknown",,,,1,"21jul2023",7,7,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Albany County","NY | MONTGOMERY COUNTY",36,57,36057
